restaurant id,category id,item id,category,item,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
3000,nan,563,beverages,shaken iced tazo tea (with classic syrup) venti,nan,120,nan,0,nan,0.0,nan,0.0,31.0,nan,0.0,nan,0,nan,0,nan,31.0,0.0,0.0,0.0,0.0,0.0
3000,nan,564,beverages,shaken iced tazo tea lemonade (with classic syrup) tall,nan,100,nan,0,nan,0.0,nan,0.0,25.0,nan,0.0,nan,0,nan,0,nan,24.0,0.1,0.0,10.0,0.0,0.0
3000,nan,565,beverages,shaken iced tazo tea lemonade (with classic syrup) grande,nan,130,nan,0,nan,0.0,nan,0.0,33.0,nan,0.0,nan,0,nan,0,nan,33.0,0.1,0.0,15.0,0.0,0.0
3000,nan,566,beverages,shaken iced tazo tea lemonade (with classic syrup) venti,nan,190,nan,0,nan,0.0,nan,0.0,49.0,nan,0.0,nan,0,nan,0,nan,49.0,0.1,0.0,20.0,0.0,0.0
3000,nan,567,beverages,banana chocolate smoothie grande nonfat milk,nan,280,nan,2.5,nan,0.0,nan,1.5,53.0,nan,5.0,nan,150,nan,7,nan,34.0,20.0,10.0,15.0,20.0,0.0
3000,nan,568,beverages,banana chocolate smoothie grande 2% milk,nan,300,nan,5,nan,0.1,nan,2.5,53.0,nan,15.0,nan,160,nan,7,nan,34.0,20.0,8.0,15.0,20.0,20.0
3000,nan,569,beverages,banana chocolate smoothie grande soymilk,nan,290,nan,4.5,nan,0.0,nan,1.5,51.0,nan,5.0,nan,150,nan,7,nan,31.0,19.0,6.0,15.0,20.0,20.0
3000,nan,570,beverages,orange mango banana smoothie tall nonfat milk,nan,260,nan,1,nan,0.0,nan,0.3,54.0,nan,5.0,nan,120,nan,6,nan,37.0,16.0,50.0,80.0,10.0,30.0
3000,nan,571,beverages,orange mango banana smoothie tall 2% milk,nan,270,nan,1.5,nan,0.0,nan,0.5,53.0,nan,5.0,nan,125,nan,6,nan,37.0,16.0,50.0,80.0,10.0,6.0
3000,nan,572,beverages,orange mango banana smoothie tall soymilk,nan,270,nan,1.5,nan,0.0,nan,0.4,53.0,nan,5.0,nan,120,nan,6,nan,36.0,15.0,50.0,80.0,10.0,6.0
3000,nan,573,beverages,strawberry banana smoothie grande nonfat milk,nan,290,nan,1,nan,0.0,nan,0.3,58.0,nan,5.0,nan,125,nan,7,nan,41.0,16.0,4.0,100.0,10.0,8.0
3000,nan,574,beverages,strawberry banana smoothie grande 2% milk,nan,290,nan,2,nan,0.0,nan,1.0,58.0,nan,5.0,nan,125,nan,7,nan,41.0,16.0,4.0,100.0,10.0,8.0
3000,nan,575,beverages,strawberry banana smoothie grande soymilk,nan,290,nan,2,nan,0.0,nan,0.4,58.0,nan,5.0,nan,120,nan,8,nan,40.0,16.0,2.0,100.0,10.0,8.0
3000,nan,576,beverages,coffee tall nonfat milk,nan,160,nan,0.1,nan,0.0,nan,0.0,36.0,nan,0.0,nan,160,nan,0,nan,36.0,3.0,4.0,0.0,10.0,10.0
3000,nan,577,beverages,coffee tall whole milk,nan,180,nan,2.5,nan,0.1,nan,1.5,36.0,nan,10.0,nan,160,nan,0,nan,36.0,3.0,4.0,0.0,8.0,0.0
3000,nan,578,beverages,coffee tall soymilk,nan,160,nan,1.5,nan,0.0,nan,0.2,35.0,nan,0.0,nan,150,nan,0,nan,34.0,2.0,4.0,0.0,10.0,0.0
3000,nan,579,beverages,coffee grande nonfat milk,nan,220,nan,0.1,nan,0.0,nan,0.1,51.0,nan,0.0,nan,210,nan,0,nan,50.0,4.0,6.0,0.0,10.0,4.0
3000,nan,580,beverages,coffee grande whole milk,nan,240,nan,3,nan,0.1,nan,2.0,50.0,nan,10.0,nan,220,nan,0,nan,50.0,3.0,4.0,0.0,10.0,0.0
3000,nan,581,beverages,coffee grande soymilk,nan,220,nan,1.5,nan,0.0,nan,0.2,49.0,nan,0.0,nan,210,nan,0,nan,47.0,3.0,4.0,0.0,10.0,0.0
3000,nan,582,beverages,coffee venti nonfat milk,nan,310,nan,0.1,nan,0.0,nan,0.1,70.0,nan,5.0,nan,300,nan,0,nan,69.0,6.0,10.0,0.0,20.0,6.0
3000,nan,583,beverages,coffee venti whole milk,nan,350,nan,5,nan,0.2,nan,3.0,70.0,nan,15.0,nan,300,nan,0,nan,69.0,5.0,8.0,0.0,15.0,2.0
3000,nan,584,beverages,coffee venti  soymilk,nan,310,nan,2.5,nan,0.0,nan,0.3,68.0,nan,0.0,nan,300,nan,1,nan,66.0,5.0,6.0,0.0,20.0,2.0
3000,nan,585,beverages,mocha (without whipped cream) tall nonfat milk,nan,180,nan,0.5,nan,0.0,nan,0.4,42.0,nan,0.0,nan,150,nan,1,nan,40.0,3.0,4.0,0.0,10.0,8.0
3000,nan,586,beverages,mocha (without whipped cream) tall whole milk,nan,200,nan,3,nan,0.1,nan,2.0,42.0,nan,10.0,nan,160,nan,1,nan,40.0,3.0,4.0,0.0,8.0,6.0
3000,nan,587,beverages,mocha (without whipped cream) tall soymilk,nan,180,nan,2,nan,0.0,nan,0.5,40.0,nan,0.0,nan,150,nan,1,nan,38.0,3.0,4.0,0.0,10.0,10.0
3000,nan,588,beverages,mocha (without whipped cream) grande nonfat milk,nan,260,nan,1,nan,0.0,nan,0.5,61.0,nan,0.0,nan,220,nan,1,nan,58.0,4.0,6.0,0.0,10.0,8.0
3000,nan,589,beverages,mocha (without whipped cream) grande whole milk,nan,290,nan,4,nan,0.1,nan,2.5,61.0,nan,10.0,nan,220,nan,1,nan,58.0,4.0,4.0,0.0,10.0,8.0
3000,nan,590,beverages,mocha (without whipped cream) grande soymilk,nan,260,nan,2.5,nan,0.0,nan,0.5,59.0,nan,0.0,nan,220,nan,1,nan,55.0,4.0,4.0,0.0,10.0,15.0
3000,nan,591,beverages,mocha (without whipped cream) venti nonfat milk,nan,340,nan,1,nan,0.0,nan,0.5,80.0,nan,5.0,nan,300,nan,1,nan,76.0,7.0,10.0,0.0,15.0,10.0
3000,nan,592,beverages,mocha (without whipped cream) venti whole milk,nan,390,nan,6,nan,0.1,nan,3.5,80.0,nan,15.0,nan,300,nan,1,nan,76.0,6.0,8.0,0.0,15.0,10.0
3000,nan,593,beverages,mocha (without whipped cream) venti soymilk,nan,350,nan,3,nan,0.0,nan,1.0,78.0,nan,0.0,nan,290,nan,2,nan,73.0,6.0,6.0,0.0,20.0,20.0
3000,nan,594,beverages,caramel (without whipped cream) tall nonfat milk,nan,180,nan,0.1,nan,0.0,nan,0.0,42.0,nan,0.0,nan,160,nan,0,nan,41.0,3.0,4.0,0.0,10.0,0.0
3000,nan,595,beverages,caramel (without whipped cream) tall whole milk,nan,200,nan,2.5,nan,0.1,nan,1.5,42.0,nan,10.0,nan,160,nan,0,nan,41.0,3.0,4.0,0.0,8.0,0.0
3000,nan,596,beverages,caramel (without whipped cream) tall soymilk,nan,180,nan,1.5,nan,0.0,nan,0.2,40.0,nan,0.0,nan,150,nan,0,nan,39.0,2.0,4.0,0.0,10.0,4.0
3000,nan,597,beverages,caramel (without whipped cream) grande nonfat milk,nan,280,nan,0.1,nan,0.0,nan,0.1,60.0,nan,0.0,nan,220,nan,0,nan,59.0,4.0,6.0,0.0,10.0,0.0
3000,nan,598,beverages,caramel (without whipped cream) grande whole milk,nan,280,nan,3.5,nan,0.1,nan,2.0,60.0,nan,10.0,nan,220,nan,0,nan,59.0,3.0,4.0,0.0,10.0,0.0
3000,nan,599,beverages,caramel (without whipped cream) grande soymilk,nan,260,nan,1.5,nan,0.0,nan,0.2,58.0,nan,0.0,nan,220,nan,0,nan,56.0,3.0,4.0,0.0,10.0,6.0
3000,nan,600,beverages,caramel (without whipped cream) venti nonfat milk,nan,330,nan,0.1,nan,0.0,nan,0.1,78.0,nan,5.0,nan,290,nan,0,nan,77.0,5.0,10.0,0.0,15.0,2.0
3000,nan,601,beverages,caramel (without whipped cream) venti whole milk,nan,370,nan,5,nan,0.1,nan,3.0,78.0,nan,15.0,nan,300,nan,0,nan,77.0,5.0,8.0,0.0,15.0,2.0
3000,nan,602,beverages,caramel (without whipped cream) venti  soymilk,nan,340,nan,2.5,nan,0.0,nan,0.3,75.0,nan,0.0,nan,290,nan,1,nan,73.0,5.0,6.0,0.0,20.0,8.0
3000,nan,603,beverages,java chip (without whipped cream) tall nonfat milk,nan,220,nan,3,nan,0.0,nan,2.0,47.0,nan,0.0,nan,170,nan,1,nan,44.0,4.0,4.0,0.0,10.0,20.0
3000,nan,604,beverages,java chip (without whipped cream) tall whole milk,nan,240,nan,5,nan,0.1,nan,3.5,47.0,nan,10.0,nan,170,nan,1,nan,44.0,4.0,4.0,0.0,8.0,20.0
3000,nan,605,beverages,java chip (without whipped cream) tall soymilk,nan,220,nan,4,nan,0.0,nan,2.5,45.0,nan,0.0,nan,170,nan,1,nan,42.0,3.0,4.0,0.0,10.0,20.0
3000,nan,606,beverages,java chip (without whipped cream) grande nonfat milk,nan,310,nan,4,nan,0.0,nan,3.0,67.0,nan,0.0,nan,250,nan,2,nan,62.0,5.0,6.0,0.0,10.0,25.0
3000,nan,607,beverages,java chip (without whipped cream) grande whole milk,nan,340,nan,7,nan,0.1,nan,5.0,67.0,nan,10.0,nan,250,nan,2,nan,62.0,5.0,4.0,0.0,10.0,25.0
3000,nan,608,beverages,java chip (without whipped cream) grande soymilk,nan,310,nan,6,nan,0.0,nan,3.5,65.0,nan,0.0,nan,240,nan,2,nan,60.0,4.0,4.0,0.0,10.0,30.0
3000,nan,609,beverages,java chip (without whipped cream) venti nonfat milk,nan,420,nan,5,nan,0.0,nan,4.0,90.0,nan,5.0,nan,340,nan,2,nan,84.0,7.0,10.0,0.0,20.0,35.0
3000,nan,610,beverages,java chip (without whipped cream) venti  whole milk,nan,460,nan,10,nan,0.2,nan,7.0,90.0,nan,15.0,nan,340,nan,2,nan,84.0,7.0,6.0,0.0,15.0,35.0
3000,nan,611,beverages,java chip (without whipped cream) venti soymilk,nan,430,nan,8,nan,0.0,nan,4.5,88.0,nan,0.0,nan,330,nan,3,nan,80.0,6.0,6.0,0.0,20.0,40.0
3000,nan,612,beverages,light blended coffee tall nonfat milk,nan,90,nan,0.1,nan,0.0,nan,0.0,20.0,nan,0.0,nan,160,nan,0,nan,19.0,3.0,4.0,0.0,10.0,0.0
3000,nan,613,beverages,light blended coffee grande nonfat milk,nan,120,nan,0.1,nan,0.0,nan,0.1,26.0,nan,0.0,nan,210,nan,0,nan,26.0,3.0,6.0,0.0,10.0,0.0
3000,nan,614,beverages,light blended coffee venti nonfat milk,nan,160,nan,0.1,nan,0.0,nan,0.1,34.0,nan,5.0,nan,270,nan,0,nan,33.0,5.0,8.0,0.0,15.0,2.0
3000,nan,615,beverages,mocha tall nonfat milk,nan,110,nan,0.5,nan,0.0,nan,0.4,24.0,nan,0.0,nan,150,nan,1,nan,23.0,3.0,4.0,0.0,8.0,6.0
3000,nan,616,beverages,mocha grande nonfat milk,nan,150,nan,1,nan,0.0,nan,0.5,33.0,nan,0.0,nan,200,nan,1,nan,30.0,4.0,6.0,0.0,10.0,8.0
3000,nan,617,beverages,mocha venti nonfat milk,nan,210,nan,1,nan,0.0,nan,0.5,46.0,nan,5.0,nan,280,nan,1,nan,42.0,6.0,8.0,0.0,15.0,10.0
3000,nan,618,beverages,caramel tall nonfat milk,nan,100,nan,0.1,nan,0.0,nan,0.0,23.0,nan,0.0,nan,140,nan,0,nan,23.0,3.0,4.0,0.0,8.0,0.0
3000,nan,619,beverages,caramel grande nonfat milk,nan,150,nan,0.1,nan,0.0,nan,0.1,33.0,nan,0.0,nan,200,nan,0,nan,32.0,3.0,6.0,0.0,10.0,0.0
3000,nan,620,beverages,caramel venti nonfat milk,nan,200,nan,0.1,nan,0.0,nan,0.1,44.0,nan,5.0,nan,270,nan,0,nan,43.0,5.0,8.0,0.0,15.0,2.0
3000,nan,621,beverages,java chip tall nonfat milk,nan,150,nan,3,nan,0.0,nan,2.0,30.0,nan,0.0,nan,170,nan,1,nan,27.0,4.0,4.0,0.0,10.0,20.0
3000,nan,622,beverages,java chip grande nonfat milk,nan,220,nan,4,nan,0.0,nan,3.0,43.0,nan,0.0,nan,240,nan,2,nan,39.0,5.0,6.0,0.0,10.0,25.0
3000,nan,623,beverages,java chip venti nonfat milk,nan,290,nan,5,nan,0.0,nan,4.0,58.0,nan,5.0,nan,320,nan,2,nan,52.0,7.0,8.0,0.0,15.0,35.0
3000,nan,624,beverages,strawberries & creme (without whipped cream) tall nonfat milk,nan,170,nan,0.1,nan,0.0,nan,0.1,39.0,nan,0.0,nan,140,nan,0,nan,38.0,3.0,6.0,6.0,10.0,2.0
3000,nan,625,beverages,strawberries & creme (without whipped cream) tall  whole milk,nan,190,nan,3,nan,0.1,nan,1.5,38.0,nan,10.0,nan,140,nan,0,nan,37.0,3.0,4.0,6.0,10.0,2.0
3000,nan,626,beverages,strawberries & creme (without whipped cream) tall  soymilk,nan,170,nan,1.5,nan,0.0,nan,0.2,37.0,nan,0.0,nan,135,nan,1,nan,35.0,3.0,4.0,6.0,10.0,6.0
3000,nan,627,beverages,strawberries & creme (without whipped cream) grande nonfat milk,nan,230,nan,0.2,nan,0.0,nan,0.1,53.0,nan,0.0,nan,190,nan,0,nan,52.0,4.0,8.0,6.0,15.0,4.0
3000,nan,628,beverages,strawberries & creme (without whipped cream) grande whole milk,nan,260,nan,4,nan,0.1,nan,2.0,53.0,nan,10.0,nan,190,nan,0,nan,52.0,4.0,6.0,6.0,15.0,4.0
3000,nan,629,beverages,strawberries & creme (without whipped cream) grande soymilk,nan,240,nan,2,nan,0.0,nan,0.2,51.0,nan,0.0,nan,180,nan,1,nan,49.0,3.0,4.0,6.0,15.0,8.0
3000,nan,630,beverages,strawberries & creme (without whipped cream) venti nonfat milk,nan,310,nan,0.2,nan,0.0,nan,0.1,70.0,nan,5.0,nan,260,nan,0,nan,69.0,6.0,10.0,8.0,20.0,4.0
3000,nan,631,beverages,strawberries & creme (without whipped cream) venti whole milk,nan,350,nan,6,nan,0.2,nan,3.0,70.0,nan,15.0,nan,260,nan,0,nan,68.0,6.0,8.0,8.0,20.0,4.0
3000,nan,632,beverages,strawberries & creme (without whipped cream) venti  soymilk,nan,320,nan,3 2,nan,0.0,nan,0.4,67.0,nan,0.0,nan,250,nan,1,nan,64.0,5.0,6.0,8.0,20.0,10.0
3000,nan,633,beverages,vanilla bean (without whipped cream) tall nonfat milk,nan,170,nan,0.1,nan,0.0,nan,0.1,39.0,nan,0.0,nan,160,nan,0,nan,38.0,4.0,6.0,0.0,10.0,0.0
3000,nan,634,beverages,vanilla bean (without whipped cream) tall  whole milk,nan,200,nan,3.5,nan,0.1,nan,2.0,39.0,nan,10.0,nan,160,nan,0,nan,38.0,3.0,6.0,0.0,10.0,0.0
3000,nan,635,beverages,vanilla bean (without whipped cream) tall soymilk,nan,180,nan,1.5,nan,0.0,nan,0.2,37.0,nan,0.0,nan,160,nan,1,nan,35.0,3.0,4.0,0.0,10.0,6.0
3000,nan,636,beverages,vanilla bean (without whipped cream) grande nonfat milk,nan,240,nan,0.1,nan,0.0,nan,0.1,56.0,nan,5.0,nan,230,nan,0,nan,55.0,5.0,8.0,0.0,15.0,0.0
3000,nan,637,breakfast,chonga bagel,nan,300,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,50,nan,3,nan,nan,12.0,nan,nan,nan,nan
3000,nan,638,breakfast,8 grain roll,nan,380,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,70,nan,7,nan,nan,10.0,nan,nan,nan,nan
3000,nan,639,breakfast,almond croissant,nan,410,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,45,nan,3,nan,nan,10.0,nan,nan,nan,nan
3000,nan,640,breakfast,apple fritter,nan,460,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,56,nan,2,nan,nan,7.0,nan,nan,nan,nan
3000,nan,641,breakfast,banana nut bread,nan,420,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,52,nan,2,nan,nan,6.0,nan,nan,nan,nan
3000,nan,642,breakfast,blueberry muffin with yogurt and honey,nan,380,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,53,nan,1,nan,nan,6.0,nan,nan,nan,nan
3000,nan,643,breakfast,blueberry scone,nan,420,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,61,nan,2,nan,nan,5.0,nan,nan,nan,nan
3000,nan,644,breakfast,butter croissant,nan,240,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,28,nan,1,nan,nan,5.0,nan,nan,nan,nan
3000,nan,645,desserts,butterfly cookie,nan,350,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,38,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,nan,646,breakfast,cheese danish,nan,320,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,36,nan,1,nan,nan,8.0,nan,nan,nan,nan
3000,nan,647,desserts,chewy chocolate cookie,nan,170,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,30,nan,2,nan,nan,2.0,nan,nan,nan,nan
3000,nan,648,desserts,starbucks chocolate chip cookie,nan,310,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,42,nan,2,nan,nan,4.0,nan,nan,nan,nan
3000,nan,649,breakfast,chocolate chunk muffin,nan,440,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,60,nan,2,nan,nan,7.0,nan,nan,nan,nan
3000,nan,650,breakfast,chocolate croissant,nan,330,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,38,nan,1,nan,nan,6.0,nan,nan,nan,nan
3000,nan,651,breakfast,chocolate hazelnut croissant,nan,390,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,43,nan,2,nan,nan,7.0,nan,nan,nan,nan
3000,nan,652,desserts,chocolate marble loaf cake,nan,490,nan,24.0,nan,nan,nan,nan,nan,nan,nan,nan,64,nan,2,nan,nan,6.0,nan,nan,nan,nan
3000,nan,653,breakfast,cinnamon morning bun,nan,390,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,56,nan,2,nan,nan,8.0,nan,nan,nan,nan
3000,nan,654,breakfast,cinnamon raisin bagel,nan,270,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,58,nan,3,nan,nan,9.0,nan,nan,nan,nan
3000,nan,655,breakfast,classic coffee cake,nan,390,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,57,nan,1,nan,nan,5.0,nan,nan,nan,nan
3000,nan,656,desserts,cookie butter bar,nan,360,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,36,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,nan,657,breakfast,cranberry orange scone,nan,420,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,64,nan,1,nan,nan,6.0,nan,nan,nan,nan
3000,nan,658,breakfast,devil's food doughnut,nan,430,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,53,nan,2,nan,nan,5.0,nan,nan,nan,nan
3000,nan,659,desserts,double chocolate brownie,nan,410,nan,24.0,nan,nan,nan,nan,nan,nan,nan,nan,46,nan,3,nan,nan,6.0,nan,nan,nan,nan
3000,nan,660,desserts,double chocolate chunk brownie,nan,490,nan,28.0,nan,nan,nan,nan,nan,nan,nan,nan,55,nan,3,nan,nan,7.0,nan,nan,nan,nan
3000,nan,661,desserts,double chocolate loaf cake,nan,440,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,54,nan,3,nan,nan,5.0,nan,nan,nan,nan
3000,nan,662,breakfast,everybody's favorite   bantam bagel (2 pack),nan,100,nan,3.5,nan,nan,nan,nan,nan,nan,nan,nan,14,nan,0,nan,nan,3.0,nan,nan,nan,nan
3000,nan,663,breakfast,everything bagel with cheese,nan,290,nan,3.5,nan,nan,nan,nan,nan,nan,nan,nan,53,nan,2,nan,nan,11.0,nan,nan,nan,nan
3000,nan,664,breakfast,frappuccino cookie straw,nan,90,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,14,nan,0,nan,nan,1.0,nan,nan,nan,nan
3000,nan,665,breakfast,french toast   bantam bagels (2 pack),nan,200,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,30,nan,0,nan,nan,6.0,nan,nan,nan,nan
3000,nan,666,desserts,gluten free marshmallow dream bar,nan,240,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,45,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,nan,667,desserts,ice cream cone sugar cookie,nan,250,nan,14.0,nan,nan,nan,nan,nan,nan,nan,nan,29,nan,1,nan,nan,3.0,nan,nan,nan,nan
3000,nan,668,desserts,iced lemon pound cake,nan,470,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,68,nan,1,nan,nan,6.0,nan,nan,nan,nan
3000,nan,669,breakfast,michigan cherry oat bar,nan,310,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,47,nan,2,nan,nan,3.0,nan,nan,nan,nan
3000,nan,670,breakfast,multigrain bagel,nan,350,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,64,nan,8,nan,nan,17.0,nan,nan,nan,nan
3000,nan,671,desserts,oatmeal cookie,nan,290,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,40,nan,3,nan,nan,5.0,nan,nan,nan,nan
3000,nan,672,desserts,octopus cookie,nan,330,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,39,nan,1,nan,nan,3.0,nan,nan,nan,nan
3000,nan,673,breakfast,old fashioned glazed doughnut,nan,480,nan,27.0,nan,nan,nan,nan,nan,nan,nan,nan,56,nan,1,nan,nan,5.0,nan,nan,nan,nan
3000,nan,674,desserts,peanut butter cup cookie,nan,360,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,36,nan,3,nan,nan,8.0,nan,nan,nan,nan
3000,nan,675,desserts,pecan tart,nan,330,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,39,nan,1,nan,nan,4.0,nan,nan,nan,nan
3000,nan,676,breakfast,petite vanilla bean scone,nan,120,nan,4.5,nan,nan,nan,nan,nan,nan,nan,nan,18,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,nan,677,breakfast,plain bagel,nan,280,nan,1.5,nan,nan,nan,nan,nan,nan,nan,nan,56,nan,2,nan,nan,9.0,nan,nan,nan,nan
3000,nan,678,breakfast,pumpkin bread,nan,410,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,63,nan,2,nan,nan,6.0,nan,nan,nan,nan
3000,nan,679,breakfast,raspberry swirl loaf cake,nan,420,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,61,nan,1,nan,nan,6.0,nan,nan,nan,nan
3000,nan,680,desserts,raspberry whoopie pie,nan,360,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,45,nan,1,nan,nan,3.0,nan,nan,nan,nan
3000,nan,681,breakfast,reduced fat cinnamon swirl coffee cake,nan,370,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,67,nan,2,nan,nan,5.0,nan,nan,nan,nan
3000,nan,682,desserts,s'mores bar,nan,330,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,44,nan,1,nan,nan,2.0,nan,nan,nan,nan
3000,nan,683,desserts,s'mores bar multipack,nan,330,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,44,nan,1,nan,nan,2.0,nan,nan,nan,nan
3000,nan,684,breakfast,sprouted grain vegan bagel,nan,330,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,57,nan,7,nan,nan,12.0,nan,nan,nan,nan
3000,nan,685,desserts,strawberry cake pop,nan,180,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,23,nan,0,nan,nan,2.0,nan,nan,nan,nan
3000,nan,686,breakfast,the classic   bantam bagels (2 pack),nan,200,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,28,nan,0,nan,nan,6.0,nan,nan,nan,nan
3000,nan,687,desserts,toffeedoodle,nan,300,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,44,nan,1,nan,nan,3.0,nan,nan,nan,nan
3000,nan,688,desserts,vanilla bean whoopie pie,nan,360,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,45,nan,1,nan,nan,3.0,nan,nan,nan,nan
3000,nan,689,breakfast,vermont maple walnut muffin,nan,390,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,45,nan,2,nan,nan,6.0,nan,nan,nan,nan
3000,nan,690,beef & pork sandwich/wraps,volpi pepperoni & tomato savory foldover,nan,270,nan,14.0,nan,nan,nan,nan,nan,nan,nan,nan,27,nan,2,nan,nan,10.0,nan,nan,nan,nan
3000,nan,691,veggie sandwich/wraps,strawberries & jam sandwich,nan,600,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,80,nan,10,nan,nan,19.0,nan,nan,nan,nan
3000,nan,692,veggie sandwich/wraps,burrata & basil pesto small sandwich,nan,300,nan,14.0,nan,nan,nan,nan,nan,nan,nan,nan,34,nan,2,nan,nan,11.0,nan,nan,nan,nan
3000,nan,693,salads,cage free eggs & seasoned grains side salad,nan,360,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,33,nan,3,nan,nan,17.0,nan,nan,nan,nan
3000,nan,694,salads,cauliflower tabbouleh side salad,nan,130,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,3,nan,nan,2.0,nan,nan,nan,nan
3000,nan,695,beef & pork sandwich/wraps,cubano sandwich,nan,430,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,34,nan,3,nan,nan,21.0,nan,nan,nan,nan
3000,nan,696,other food,farmers' market protein box,nan,470,nan,29.0,nan,nan,nan,nan,nan,nan,nan,nan,29,nan,4,nan,nan,21.0,nan,nan,nan,nan
3000,nan,697,salads,garden greens & shaved parmesan side salad,nan,170,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,9,nan,2,nan,nan,7.0,nan,nan,nan,nan
3000,nan,698,salads,green goddess avocado salad,nan,620,nan,37.0,nan,nan,nan,nan,nan,nan,nan,nan,62,nan,10,nan,nan,13.0,nan,nan,nan,nan
3000,nan,699,poultry & fish sandwich/wraps,herbed chicken & fig spread small sandwich,nan,300,nan,8.0,nan,nan,nan,nan,nan,nan,nan,nan,43,nan,2,nan,nan,19.0,nan,nan,nan,nan
3000,nan,700,poultry & fish sandwich/wraps,honey bbq sriracha chicken sandwich,nan,360,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,52,nan,3,nan,nan,22.0,nan,nan,nan,nan
3000,nan,701,salads,roasted carrot & kale side salad,nan,440,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,44,nan,7,nan,nan,10.0,nan,nan,nan,nan
3000,nan,702,poultry & fish sandwich/wraps,roasted turkey & dill havarti sandwich,nan,600,nan,32.0,nan,nan,nan,nan,nan,nan,nan,nan,47,nan,6,nan,nan,32.0,nan,nan,nan,nan
3000,nan,703,beef & pork sandwich/wraps,seared steak & cheddar sandwich,nan,530,nan,29.0,nan,nan,nan,nan,nan,nan,nan,nan,44,nan,2,nan,nan,23.0,nan,nan,nan,nan
3000,nan,704,beef & pork sandwich/wraps,slow roasted ham & beecher's flagship cheese small sandwich,nan,350,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,31,nan,1,nan,nan,16.0,nan,nan,nan,nan
